FECHA_CORTE;ANIO;ID_MES;MES;DEPARTAMENTO;SITIO_TURISTICO;TIPO_VISITANTE;NUMERO_VISITANTES
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE PUKAPUKARA;TOTAL;32395
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE QENQO;NACIONAL;10130
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE QENQO;EXTRANJERO;29689
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE QENQO;TOTAL;39819
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE TAMBOMACHAY;NACIONAL;10825
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE TAMBOMACHAY;EXTRANJERO;22386
20260429;2019;4;ABRIL;CUSCO;SITIO ARQUEOLÓGICO DE TAMBOMACHAY;TOTAL;33211
20260429;2019;4;ABRIL;HUANCAVELICA;"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""";NACIONAL;562
20260429;2019;4;ABRIL;HUANCAVELICA;"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""";EXTRANJERO;26
20260429;2019;4;ABRIL;HUANCAVELICA;"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""";TOTAL;588
20260429;2019;4;ABRIL;HUANCAVELICA;"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""";NACIONAL;474
20260429;2019;4;ABRIL;HUANCAVELICA;"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""";EXTRANJERO;3
20260429;2019;4;ABRIL;HUANCAVELICA;"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""";TOTAL;477
20260429;2019;4;ABRIL;HUÁNUCO;COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA;NACIONAL;581
20260429;2019;4;ABRIL;HUÁNUCO;COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA;EXTRANJERO;4
20260429;2019;4;ABRIL;HUÁNUCO;COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA;TOTAL;585
20260429;2019;4;ABRIL;HUÁNUCO;COMPLEJO ARQUEOLÓGICO KOTOSH;NACIONAL;4039
20260429;2019;4;ABRIL;HUÁNUCO;COMPLEJO ARQUEOLÓGICO KOTOSH;EXTRANJERO;30
20260429;2019;4;ABRIL;HUÁNUCO;COMPLEJO ARQUEOLÓGICO KOTOSH;TOTAL;4069
20260429;2019;4;ABRIL;HUÁNUCO;PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS);NACIONAL;7776
20260429;2019;4;ABRIL;HUÁNUCO;PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS);EXTRANJERO;39
20260429;2019;4;ABRIL;HUÁNUCO;PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS);TOTAL;7815
20260429;2019;4;ABRIL;ICA;MIRADOR DE LAS LÍNEAS DE NASCA;NACIONAL;3731
20260429;2019;4;ABRIL;ICA;MIRADOR DE LAS LÍNEAS DE NASCA;EXTRANJERO;4501
20260429;2019;4;ABRIL;ICA;MIRADOR DE LAS LÍNEAS DE NASCA;TOTAL;8232
20260429;2019;4;ABRIL;ICA;"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""";NACIONAL;938
20260429;2019;4;ABRIL;ICA;"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""";EXTRANJERO;265
20260429;2019;4;ABRIL;ICA;"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""";TOTAL;1203
20260429;2019;4;ABRIL;ICA;MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS;NACIONAL;1562
20260429;2019;4;ABRIL;ICA;MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS;EXTRANJERO;693
20260429;2019;4;ABRIL;ICA;MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS;TOTAL;2255
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL DE PARACAS;NACIONAL;33152
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL DE PARACAS;EXTRANJERO;10974
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL DE PARACAS;TOTAL;44126
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SAN FERNANDO;NACIONAL;247
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SAN FERNANDO;EXTRANJERO;34
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SAN FERNANDO;TOTAL;281
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS;NACIONAL;30134
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS;EXTRANJERO;20090
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS;TOTAL;50224
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN;NACIONAL;366
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN;EXTRANJERO;2
20260429;2019;4;ABRIL;ICA;RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN;TOTAL;368
20260429;2019;4;ABRIL;JUNÍN;MUSEO DE SITIO Y SANTUARIO DE WARIWILCA;NACIONAL;1976
20260429;2019;4;ABRIL;JUNÍN;MUSEO DE SITIO Y SANTUARIO DE WARIWILCA;EXTRANJERO;42
20260429;2019;4;ABRIL;JUNÍN;MUSEO DE SITIO Y SANTUARIO DE WARIWILCA;TOTAL;2018
20260429;2019;4;ABRIL;JUNÍN;MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN;NACIONAL;929
20260429;2019;4;ABRIL;JUNÍN;MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN;EXTRANJERO;0
20260429;2019;4;ABRIL;JUNÍN;MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN;TOTAL;929
20260429;2019;4;ABRIL;JUNÍN;SANTUARIO HISTÓRICO DE CHACAMARCA;NACIONAL;307
20260429;2019;4;ABRIL;JUNÍN;SANTUARIO HISTÓRICO DE CHACAMARCA;EXTRANJERO;0
20260429;2019;4;ABRIL;JUNÍN;SANTUARIO HISTÓRICO DE CHACAMARCA;TOTAL;307
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS;NACIONAL;2484
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS;EXTRANJERO;503
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS;TOTAL;2987
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA;NACIONAL;6772
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA;EXTRANJERO;2440
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA;TOTAL;9212
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO;NACIONAL;3040
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO;EXTRANJERO;704
20260429;2019;4;ABRIL;LA LIBERTAD;COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO;TOTAL;3744
20260429;2019;4;ABRIL;LA LIBERTAD;MUSEO DE SITIO CHAN CHAN;NACIONAL;1768
20260429;2019;4;ABRIL;LA LIBERTAD;MUSEO DE SITIO CHAN CHAN;EXTRANJERO;375
20260429;2019;4;ABRIL;LA LIBERTAD;MUSEO DE SITIO CHAN CHAN;TOTAL;2143
20260429;2019;4;ABRIL;LA LIBERTAD;"PALACIO NIKÁN ""CASA DEL CENTRO""";NACIONAL;6349
20260429;2019;4;ABRIL;LA LIBERTAD;"PALACIO NIKÁN ""CASA DEL CENTRO""";EXTRANJERO;1545
20260429;2019;4;ABRIL;LA LIBERTAD;"PALACIO NIKÁN ""CASA DEL CENTRO""";TOTAL;7894
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO DE TÚCUME;NACIONAL;4075
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO DE TÚCUME;EXTRANJERO;417
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO DE TÚCUME;TOTAL;4492
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP;NACIONAL;798
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP;EXTRANJERO;4
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP;TOTAL;802
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO HUACA RAJADA SIPÁN;NACIONAL;1762
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO HUACA RAJADA SIPÁN;EXTRANJERO;318
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE SITIO HUACA RAJADA SIPÁN;TOTAL;2080
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN;NACIONAL;9979
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN;EXTRANJERO;483
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN;TOTAL;10462
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING;NACIONAL;3445
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING;EXTRANJERO;167
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING;TOTAL;3612
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO NACIONAL DE SICÁN;NACIONAL;3396
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO NACIONAL DE SICÁN;EXTRANJERO;146
20260429;2019;4;ABRIL;LAMBAYEQUE;MUSEO NACIONAL DE SICÁN;TOTAL;3542
20260429;2019;4;ABRIL;LAMBAYEQUE;REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA;NACIONAL;53
20260429;2019;4;ABRIL;LAMBAYEQUE;REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA;EXTRANJERO;0
20260429;2019;4;ABRIL;LAMBAYEQUE;REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA;TOTAL;53
20260429;2019;4;ABRIL;LAMBAYEQUE;SANTUARIO HISTÓRICO BOSQUE DE PÓMAC;NACIONAL;1564
20260429;2019;4;ABRIL;LAMBAYEQUE;SANTUARIO HISTÓRICO BOSQUE DE PÓMAC;EXTRANJERO;45
20260429;2019;4;ABRIL;LAMBAYEQUE;SANTUARIO HISTÓRICO BOSQUE DE PÓMAC;TOTAL;1609
20260429;2019;4;ABRIL;LIMA;CASA MUSEO JOSÉ CARLOS MARIÁTEGUI;NACIONAL;907
20260429;2019;4;ABRIL;LIMA;CASA MUSEO JOSÉ CARLOS MARIÁTEGUI;EXTRANJERO;15
20260429;2019;4;ABRIL;LIMA;CASA MUSEO JOSÉ CARLOS MARIÁTEGUI;TOTAL;922
20260429;2019;4;ABRIL;LIMA;CENTRO TURÍSTICO CASTILLO DE CHANCAY;NACIONAL;16140
20260429;2019;4;ABRIL;LIMA;CENTRO TURÍSTICO CASTILLO DE CHANCAY;EXTRANJERO;0
20260429;2019;4;ABRIL;LIMA;CENTRO TURÍSTICO CASTILLO DE CHANCAY;TOTAL;16140
20260429;2019;4;ABRIL;LIMA;CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA;NACIONAL;159087
20260429;2019;4;ABRIL;LIMA;CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA;EXTRANJERO;19159
20260429;2019;4;ABRIL;LIMA;CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA;TOTAL;178246
20260429;2019;4;ABRIL;LIMA;CIUDAD SAGRADA DE CARAL;NACIONAL;5582
20260429;2019;4;ABRIL;LIMA;CIUDAD SAGRADA DE CARAL;EXTRANJERO;321
20260429;2019;4;ABRIL;LIMA;CIUDAD SAGRADA DE CARAL;TOTAL;5903
20260429;2019;4;ABRIL;LIMA;COMPLEJO ARQUEOLÓGICO MATEO SALADO;NACIONAL;432
20260429;2019;4;ABRIL;LIMA;COMPLEJO ARQUEOLÓGICO MATEO SALADO;EXTRANJERO;60
20260429;2019;4;ABRIL;LIMA;COMPLEJO ARQUEOLÓGICO MATEO SALADO;TOTAL;492
20260429;2019;4;ABRIL;LIMA;LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL;NACIONAL;5220
20260429;2019;4;ABRIL;LIMA;LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL;EXTRANJERO;696
20260429;2019;4;ABRIL;LIMA;LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL;TOTAL;5916
20260429;2019;4;ABRIL;LIMA;MUSEO DE ARTE ITALIANO;NACIONAL;1145
20260429;2019;4;ABRIL;LIMA;MUSEO DE ARTE ITALIANO;EXTRANJERO;150
20260429;2019;4;ABRIL;LIMA;MUSEO DE ARTE ITALIANO;TOTAL;1295
20260429;2019;4;ABRIL;LIMA;MUSEO DE LA INQUISICIÓN Y DEL CONGRESO;TOTAL;0
20260429;2019;4;ABRIL;LIMA;MUSEO DE LA NACIÓN;NACIONAL;4899
20260429;2019;4;ABRIL;LIMA;MUSEO DE LA NACIÓN;EXTRANJERO;421
20260429;2019;4;ABRIL;LIMA;MUSEO DE LA NACIÓN;TOTAL;5320
20260429;2019;4;ABRIL;LIMA;MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA;NACIONAL;89
20260429;2019;4;ABRIL;LIMA;MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA;EXTRANJERO;8
20260429;2019;4;ABRIL;LIMA;MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA;TOTAL;97
20260429;2019;4;ABRIL;LIMA;"MUSEO DE ORO DEL PERÚ ""ARMAS DEL MUNDO""";TOTAL;3631
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO ANDRÉS AVELINO CÁCERES;NACIONAL;0
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO ANDRÉS AVELINO CÁCERES;EXTRANJERO;0
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO ANDRÉS AVELINO CÁCERES;TOTAL;0
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO;NACIONAL;2875
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO;EXTRANJERO;0
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO;TOTAL;2875
20260429;2019;4;ABRIL;LIMA;"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""";NACIONAL;538
20260429;2019;4;ABRIL;LIMA;"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""";EXTRANJERO;13
20260429;2019;4;ABRIL;LIMA;"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""";TOTAL;551
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO HUACA PUCLLANA;NACIONAL;1544
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO HUACA PUCLLANA;EXTRANJERO;12728
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO HUACA PUCLLANA;TOTAL;14272
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO HUALLAMARCA;NACIONAL;599
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO HUALLAMARCA;EXTRANJERO;863
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO HUALLAMARCA;TOTAL;1462
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO PACHACAMAC;NACIONAL;8786
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO PACHACAMAC;EXTRANJERO;4542
20260429;2019;4;ABRIL;LIMA;MUSEO DE SITIO PACHACAMAC;TOTAL;13328
20260429;2019;4;ABRIL;LIMA;MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR;NACIONAL;696
20260429;2019;4;ABRIL;LIMA;MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR;EXTRANJERO;0
20260429;2019;4;ABRIL;LIMA;MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR;TOTAL;696
20260429;2019;4;ABRIL;LIMA;MUSEO NACIONAL DE ARQUEOLOGÍA;NACIONAL;10662
20260429;2019;4;ABRIL;LIMA;MUSEO NACIONAL DE ARQUEOLOGÍA;EXTRANJERO;2874
20260429;2019;4;ABRIL;LIMA;MUSEO NACIONAL DE ARQUEOLOGÍA;TOTAL;13536
20260429;2019;4;ABRIL;LIMA;MUSEO NACIONAL DE LA CULTURA PERUANA;NACIONAL;1133
20260429;2019;4;ABRIL;LIMA;MUSEO NACIONAL DE LA CULTURA PERUANA;EXTRANJERO;59
20260429;2019;4;ABRIL;LIMA;MUSEO NACIONAL DE LA CULTURA PERUANA;TOTAL;1192
20260429;2019;4;ABRIL;LIMA;MUSEO NAVAL CASA GRAU;NACIONAL;1220
20260429;2019;4;ABRIL;LIMA;MUSEO NAVAL CASA GRAU;EXTRANJERO;94
20260429;2019;4;ABRIL;LIMA;MUSEO NAVAL CASA GRAU;TOTAL;1314
20260429;2019;4;ABRIL;LIMA;REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA;NACIONAL;5310
20260429;2019;4;ABRIL;LIMA;REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA;EXTRANJERO;54
20260429;2019;4;ABRIL;LIMA;REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA;TOTAL;5364
20260429;2019;4;ABRIL;LIMA;RESERVA NACIONAL DE LACHAY;NACIONAL;1345
20260429;2019;4;ABRIL;LIMA;RESERVA NACIONAL DE LACHAY;EXTRANJERO;14
20260429;2019;4;ABRIL;LIMA;RESERVA NACIONAL DE LACHAY;TOTAL;1359
20260429;2019;4;ABRIL;LIMA;RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS;NACIONAL;7727
20260429;2019;4;ABRIL;LIMA;RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS;EXTRANJERO;0
20260429;2019;4;ABRIL;LIMA;RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS;TOTAL;7727
20260429;2019;4;ABRIL;LIMA;ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA;NACIONAL;3169
20260429;2019;4;ABRIL;LIMA;ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA;EXTRANJERO;79
20260429;2019;4;ABRIL;LIMA;ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA;TOTAL;3248
20260429;2019;4;ABRIL;LORETO;COMPLEJO TURÍSTICO DE QUISTOCOCHA;NACIONAL;8578
20260429;2019;4;ABRIL;LORETO;COMPLEJO TURÍSTICO DE QUISTOCOCHA;EXTRANJERO;144
20260429;2019;4;ABRIL;LORETO;COMPLEJO TURÍSTICO DE QUISTOCOCHA;TOTAL;8722
20260429;2019;4;ABRIL;LORETO;MUSEO AMÉRICA;NACIONAL;0
20260429;2019;4;ABRIL;LORETO;MUSEO AMÉRICA;EXTRANJERO;0
20260429;2019;4;ABRIL;LORETO;MUSEO AMÉRICA;TOTAL;0
20260429;2019;4;ABRIL;LORETO;RESERVA ALLPAHUAYO-MISHANA;NACIONAL;54
20260429;2019;4;ABRIL;LORETO;RESERVA ALLPAHUAYO-MISHANA;EXTRANJERO;83
20260429;2019;4;ABRIL;LORETO;RESERVA ALLPAHUAYO-MISHANA;TOTAL;137
20260429;2019;4;ABRIL;LORETO;RESERVA NACIONAL DE PACAYA SAMIRIA;NACIONAL;127
20260429;2019;4;ABRIL;LORETO;RESERVA NACIONAL DE PACAYA SAMIRIA;EXTRANJERO;898
20260429;2019;4;ABRIL;LORETO;RESERVA NACIONAL DE PACAYA SAMIRIA;TOTAL;1025
20260429;2019;4;ABRIL;LORETO;ZONA RESERVADA SIERRA DIVISOR;NACIONAL;2125
20260429;2019;4;ABRIL;LORETO;ZONA RESERVADA SIERRA DIVISOR;EXTRANJERO;450
20260429;2019;4;ABRIL;LORETO;ZONA RESERVADA SIERRA DIVISOR;TOTAL;2575
20260429;2019;4;ABRIL;MADRE DE DIOS;PARQUE NACIONAL DEL MANU;NACIONAL;61
20260429;2019;4;ABRIL;MADRE DE DIOS;PARQUE NACIONAL DEL MANU;EXTRANJERO;104
20260429;2019;4;ABRIL;MADRE DE DIOS;PARQUE NACIONAL DEL MANU;TOTAL;165
20260429;2019;4;ABRIL;MADRE DE DIOS;RESERVA NACIONAL DE TAMBOPATA;NACIONAL;599
20260429;2019;4;ABRIL;MADRE DE DIOS;RESERVA NACIONAL DE TAMBOPATA;EXTRANJERO;4405
20260429;2019;4;ABRIL;MADRE DE DIOS;RESERVA NACIONAL DE TAMBOPATA;TOTAL;5004
20260429;2019;4;ABRIL;MOQUEGUA;MUSEO CONTISUYO;NACIONAL;1093
20260429;2019;4;ABRIL;MOQUEGUA;MUSEO CONTISUYO;EXTRANJERO;32
20260429;2019;4;ABRIL;MOQUEGUA;MUSEO CONTISUYO;TOTAL;1125
20260429;2019;4;ABRIL;MOQUEGUA;RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES;NACIONAL;99
20260429;2019;4;ABRIL;MOQUEGUA;RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES;EXTRANJERO;3
20260429;2019;4;ABRIL;MOQUEGUA;RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES;TOTAL;102
20260429;2019;4;ABRIL;PASCO;PARQUE NACIONAL YANACHAGA CHEMILLÉN;NACIONAL;85
20260429;2019;4;ABRIL;PASCO;PARQUE NACIONAL YANACHAGA CHEMILLÉN;EXTRANJERO;7
20260429;2019;4;ABRIL;PASCO;PARQUE NACIONAL YANACHAGA CHEMILLÉN;TOTAL;92
20260429;2019;4;ABRIL;PASCO;SANTUARIO NACIONAL DE HUAYLLAY;NACIONAL;2079
20260429;2019;4;ABRIL;PASCO;SANTUARIO NACIONAL DE HUAYLLAY;EXTRANJERO;15
20260429;2019;4;ABRIL;PASCO;SANTUARIO NACIONAL DE HUAYLLAY;TOTAL;2094
20260429;2019;4;ABRIL;PIURA;CASA MUSEO GRAN ALMIRANTE GRAU;NACIONAL;715
20260429;2019;4;ABRIL;PIURA;CASA MUSEO GRAN ALMIRANTE GRAU;EXTRANJERO;70
20260429;2019;4;ABRIL;PIURA;CASA MUSEO GRAN ALMIRANTE GRAU;TOTAL;785
20260429;2019;4;ABRIL;PIURA;SALA DE ORO DEL MUSEO MUNICIPAL;NACIONAL;91
20260429;2019;4;ABRIL;PIURA;SALA DE ORO DEL MUSEO MUNICIPAL;EXTRANJERO;0
20260429;2019;4;ABRIL;PIURA;SALA DE ORO DEL MUSEO MUNICIPAL;TOTAL;91
20260429;2019;4;ABRIL;PIURA;ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ;NACIONAL;1986
20260429;2019;4;ABRIL;PIURA;ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ;EXTRANJERO;41
20260429;2019;4;ABRIL;PIURA;ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ;TOTAL;2027
20260429;2019;4;ABRIL;PUNO;COMPLEJO ARQUEOLÓGICO DE SILLUSTANI;NACIONAL;2017
20260429;2019;4;ABRIL;PUNO;COMPLEJO ARQUEOLÓGICO DE SILLUSTANI;EXTRANJERO;4421
20260429;2019;4;ABRIL;PUNO;COMPLEJO ARQUEOLÓGICO DE SILLUSTANI;TOTAL;6438
20260429;2019;4;ABRIL;PUNO;COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ;NACIONAL;136
20260429;2019;4;ABRIL;PUNO;COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ;EXTRANJERO;5370
20260429;2019;4;ABRIL;PUNO;COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ;TOTAL;5506
20260429;2019;4;ABRIL;PUNO;ISLA AMANTANI DEL LAGO TITICACA;NACIONAL;443
20260429;2019;4;ABRIL;PUNO;ISLA AMANTANI DEL LAGO TITICACA;EXTRANJERO;1638
20260429;2019;4;ABRIL;PUNO;ISLA AMANTANI DEL LAGO TITICACA;TOTAL;2081
20260429;2019;4;ABRIL;PUNO;ISLA TAQUILE DEL LAGO TITICACA;NACIONAL;1182
20260429;2019;4;ABRIL;PUNO;ISLA TAQUILE DEL LAGO TITICACA;EXTRANJERO;4277
20260429;2019;4;ABRIL;PUNO;ISLA TAQUILE DEL LAGO TITICACA;TOTAL;5459
20260429;2019;4;ABRIL;PUNO;ISLA UROS DEL LAGO TITICACA;NACIONAL;769
20260429;2019;4;ABRIL;PUNO;ISLA UROS DEL LAGO TITICACA;EXTRANJERO;1713
20260429;2019;4;ABRIL;PUNO;ISLA UROS DEL LAGO TITICACA;TOTAL;2482
20260429;2019;4;ABRIL;PUNO;MUSEO TEMPLO SAN JUAN DE LETRÁN;NACIONAL;144
20260429;2019;4;ABRIL;PUNO;MUSEO TEMPLO SAN JUAN DE LETRÁN;EXTRANJERO;20
20260429;2019;4;ABRIL;PUNO;MUSEO TEMPLO SAN JUAN DE LETRÁN;TOTAL;164
20260429;2019;4;ABRIL;PUNO;RESERVA NACIONAL DEL TITICACA;NACIONAL;2455
20260429;2019;4;ABRIL;PUNO;RESERVA NACIONAL DEL TITICACA;EXTRANJERO;8730
20260429;2019;4;ABRIL;PUNO;RESERVA NACIONAL DEL TITICACA;TOTAL;11185
20260429;2019;4;ABRIL;SAN MARTÍN;AGUAJAL RENACAL RÍO ROMERO SANTA ELENA;NACIONAL;391
20260429;2019;4;ABRIL;SAN MARTÍN;AGUAJAL RENACAL RÍO ROMERO SANTA ELENA;EXTRANJERO;24
20260429;2019;4;ABRIL;SAN MARTÍN;AGUAJAL RENACAL RÍO ROMERO SANTA ELENA;TOTAL;415
